datetime,download_speed,upload_speed,ping
2024-07-28 02:15,55.50,10.66,35
2024-07-28 02:20,55.07,11.07,37
2024-07-28 02:25,55.56,11.30,34
2024-07-28 02:27,51.29,6.38,75
2024-07-28 02:35,52.82,10.59,37
2024-07-28 02:40,48.23,10.47,34
2024-07-28 02:45,54.13,5.09,36
2024-07-28 02:50,32.24,11.48,70
2024-07-28 02:55,54.85,10.57,41
2024-07-28 02:58,49.65,10.65,36
2024-07-28 03:07,53.91,10.46,35
2024-07-28 03:10,56.11,11.25,38
2024-07-28 03:15,13.25,12.02,38
2024-07-28 03:20,53.75,10.50,34
2024-07-28 03:25,53.78,10.84,35
2024-07-28 03:27,55.14,11.13,35
2024-07-28 03:35,49.93,10.46,35
2024-07-28 03:40,54.54,10.47,34
2024-07-28 03:45,54.39,11.21,34
2024-07-28 03:50,51.80,11.38,33
2024-07-28 03:55,48.75,11.36,38
2024-07-28 03:58,48.91,11.33,38
2024-07-28 04:07,53.88,10.72,40
2024-07-28 04:10,53.66,11.39,33
2024-07-28 04:15,54.33,10.61,33
2024-07-28 04:20,47.45,8.98,42
2024-07-28 04:25,50.39,10.80,35
2024-07-28 04:27,47.25,11.51,38
2024-07-28 04:35,54.14,11.55,34
2024-07-28 04:40,30.90,9.57,33
2024-07-28 04:45,51.69,11.01,37
2024-07-28 04:50,20.88,3.57,52
2024-07-28 04:55,55.17,9.57,51
2024-07-28 04:58,49.42,11.96,33
2024-07-28 05:07,56.04,11.10,34
2024-07-28 05:10,55.63,11.70,43
2024-07-28 05:15,55.68,12.09,36
2024-07-28 05:20,56.05,11.93,35
2024-07-28 05:25,52.96,11.37,34
2024-07-28 05:27,47.62,10.69,32
2024-07-28 05:35,54.16,9.05,41
2024-07-28 05:40,55.50,10.39,37
2024-07-28 05:45,55.68,10.55,36
2024-07-28 05:50,53.54,10.62,35
2024-07-28 05:55,43.96,11.70,289
2024-07-28 05:58,25.03,11.39,57
2024-07-28 06:07,47.98,11.20,34
2024-07-28 06:10,50.81,11.44,33
2024-07-28 06:15,52.61,10.89,83
2024-07-28 06:20,54.87,11.64,35
2024-07-28 06:25,55.21,11.50,33
2024-07-28 06:27,49.50,10.70,50
2024-07-28 06:35,52.07,10.59,31
2024-07-28 06:40,47.61,10.69,50
2024-07-28 06:45,44.65,10.53,32
2024-07-28 06:50,47.65,11.24,41
2024-07-28 06:55,55.78,11.11,35
2024-07-28 06:58,51.70,10.55,42
2024-07-28 07:07,54.05,7.72,71
2024-07-28 07:10,55.90,10.89,36
2024-07-28 07:15,56.06,10.72,37
2024-07-28 07:20,53.60,10.54,33
2024-07-28 07:25,50.24,8.28,46
2024-07-28 07:27,53.44,7.74,135
2024-07-28 07:35,52.51,7.84,46
2024-07-28 07:40,49.64,8.05,126
2024-07-28 07:45,50.16,7.23,45
2024-07-28 07:50,52.34,7.33,94
2024-07-28 07:55,54.83,8.30,63
2024-07-28 07:58,52.70,8.02,55
2024-07-28 08:07,51.31,7.39,53
2024-07-28 08:10,39.02,10.63,41
2024-07-28 08:15,51.80,11.69,55
2024-07-28 08:20,37.32,10.50,85
2024-07-28 08:25,45.01,10.55,41
2024-07-28 08:27,48.40,11.79,35
2024-07-28 08:35,47.20,10.54,60
2024-07-28 08:40,40.28,10.83,73
2024-07-28 08:45,54.30,11.50,48
2024-07-28 08:50,44.75,11.08,83
2024-07-28 08:55,52.16,11.58,62
2024-07-28 08:58,50.55,11.71,55
2024-07-28 09:07,44.78,10.46,39
2024-07-28 09:10,35.30,10.48,40
2024-07-28 09:15,53.37,11.29,43
2024-07-28 09:20,36.06,10.46,41
2024-07-28 09:25,43.79,11.64,44
2024-07-28 09:27,51.17,10.61,43
2024-07-28 09:35,51.76,10.54,32
2024-07-28 09:40,45.12,10.75,59
2024-07-28 09:45,31.45,11.60,60
2024-07-28 09:50,47.65,11.92,50
2024-07-28 09:55,45.10,11.16,49
2024-07-28 09:58,51.80,10.54,33
2024-07-28 10:07,55.57,10.43,41
2024-07-28 10:10,53.26,10.77,48
2024-07-28 10:15,54.93,11.00,39
2024-07-28 10:20,42.02,10.69,43
2024-07-28 10:25,40.94,11.33,41
2024-07-28 10:27,51.41,10.51,39
2024-07-28 10:35,48.35,10.56,31
2024-07-28 10:40,54.53,11.38,77
2024-07-28 10:45,40.55,10.52,47
2024-07-28 10:50,20.40,10.60,42
2024-07-28 10:55,42.02,10.54,43
2024-07-28 10:58,49.99,11.00,36
2024-07-28 11:07,55.16,10.83,48
2024-07-28 11:10,54.72,11.20,63
2024-07-28 11:15,43.73,11.55,46
2024-07-28 11:20,49.89,10.64,60
2024-07-28 11:25,45.50,10.54,100
2024-07-28 11:27,49.61,10.86,43
2024-07-28 11:35,52.04,11.83,68
2024-07-28 11:40,32.41,11.03,49
2024-07-28 11:45,27.52,10.43,48
2024-07-28 11:50,55.35,10.61,43
2024-07-28 11:55,39.57,11.27,35
2024-07-28 11:58,47.94,11.47,39
2024-07-28 12:07,46.07,10.66,46
2024-07-28 12:10,49.24,10.53,44
2024-07-28 12:15,51.91,11.25,40
2024-07-28 12:20,32.79,10.60,47
2024-07-28 12:25,37.14,11.07,37
2024-07-28 12:27,31.99,10.42,39
2024-07-28 12:35,53.46,10.47,45
2024-07-28 12:40,39.02,11.70,45
2024-07-28 12:45,55.02,11.33,45
2024-07-28 12:50,43.42,10.88,45
2024-07-28 12:55,46.34,11.19,72
2024-07-28 12:58,55.27,10.94,47
2024-07-28 13:07,55.22,10.88,43
2024-07-28 13:10,31.04,10.42,48
2024-07-28 13:15,22.08,11.47,64
2024-07-28 13:20,46.55,11.25,44
2024-07-28 13:25,41.03,11.61,48
2024-07-28 13:27,49.00,10.28,37
2024-07-28 13:35,29.83,11.20,63
2024-07-28 13:40,41.51,11.14,45
2024-07-28 13:45,25.32,11.26,72
2024-07-28 13:50,39.25,10.45,46
2024-07-28 13:55,40.11,11.06,40
2024-07-28 13:58,41.79,10.66,38
2024-07-28 14:07,46.88,11.87,51
2024-07-28 14:10,29.64,10.81,35
2024-07-28 14:15,37.85,10.83,58
2024-07-28 14:20,34.71,11.26,40
2024-07-28 14:25,47.24,11.36,34
2024-07-28 14:27,50.89,9.70,43
2024-07-28 14:35,30.39,10.73,77
2024-07-28 14:40,29.19,11.34,37
2024-07-28 14:45,41.92,10.76,39
2024-07-28 14:50,18.34,10.38,35
2024-07-28 14:55,10.38,9.44,58
2024-07-28 14:58,25.27,11.29,51
2024-07-28 15:07,31.57,10.99,59
2024-07-28 15:10,49.20,9.73,42
2024-07-28 15:15,48.83,11.43,40
2024-07-28 15:20,40.05,11.52,41
2024-07-28 15:25,39.47,11.28,38
2024-07-28 15:27,39.36,10.59,36
2024-07-28 15:35,23.61,10.74,62
2024-07-28 15:40,26.34,7.37,107
2024-07-28 15:45,20.60,6.28,40
2024-07-28 15:50,21.83,11.31,42
2024-07-28 15:55,26.72,8.13,37
2024-07-28 15:58,42.47,11.34,45
2024-07-28 16:07,28.77,11.00,38
2024-07-28 16:10,44.68,10.55,157
2024-07-28 16:15,35.95,11.44,46
2024-07-28 16:20,44.20,11.13,45
2024-07-28 16:25,31.97,11.55,33
2024-07-28 16:27,9.76,6.95,36
2024-07-28 16:35,37.27,10.98,43
2024-07-28 16:40,37.53,9.77,35
2024-07-28 16:45,43.00,10.89,42
2024-07-28 16:50,25.37,10.46,92
2024-07-28 16:55,39.59,10.62,46
2024-07-28 16:58,42.29,10.20,50
2024-07-28 17:07,41.58,10.43,43
2024-07-28 17:10,47.12,11.08,40
2024-07-28 17:15,47.47,10.62,106
2024-07-28 17:20,52.03,10.61,40
2024-07-28 17:25,33.35,11.64,47
2024-07-28 17:27,42.52,10.60,45
2024-07-28 17:35,49.84,11.70,61
2024-07-28 17:40,32.74,10.65,49
2024-07-28 17:45,22.49,10.69,41
2024-07-28 17:50,27.15,10.68,85
2024-07-28 17:55,17.62,11.14,52
2024-07-28 17:58,42.01,11.51,43
2024-07-28 18:07,17.34,11.65,44
2024-07-28 18:10,18.24,10.44,81
2024-07-28 18:15,26.87,10.97,48
2024-07-28 18:20,24.27,10.64,48
2024-07-28 18:25,31.32,11.05,48
2024-07-28 18:27,23.67,11.74,42
2024-07-28 18:35,23.55,11.98,50
2024-07-28 18:40,23.92,11.11,47
2024-07-28 18:45,27.09,10.96,45
2024-07-28 18:50,16.08,10.58,51
2024-07-28 18:55,19.55,11.26,76
2024-07-28 18:58,26.49,11.24,41
2024-07-28 19:07,8.37,10.78,51
2024-07-28 19:10,44.25,10.49,54
2024-07-28 19:15,9.05,11.93,43
2024-07-28 19:20,17.03,10.53,56
2024-07-28 19:25,42.10,11.13,65
2024-07-28 19:27,31.65,10.64,40
2024-07-28 19:35,34.57,10.37,63
2024-07-28 19:40,35.30,10.56,49
2024-07-28 19:45,18.63,10.49,45
2024-07-28 19:50,29.23,11.64,49
2024-07-28 19:55,7.37,10.49,92
2024-07-28 19:58,30.55,11.47,46
2024-07-28 20:07,37.18,11.19,52
2024-07-28 20:10,41.98,11.60,44
2024-07-28 20:15,4.53,11.08,39
2024-07-28 20:20,21.17,11.07,43
2024-07-28 20:25,32.17,7.83,40
2024-07-28 20:27,25.27,7.42,63
2024-07-28 20:35,27.34,9.25,44
2024-07-28 20:40,31.21,11.02,45
2024-07-28 20:45,39.94,11.38,37
2024-07-28 20:50,28.58,11.78,44
2024-07-28 20:55,42.79,10.75,46
2024-07-28 20:58,48.14,10.57,44
2024-07-28 21:07,1.75,8.22,44
2024-07-28 21:10,2.38,10.47,42
2024-07-28 21:15,21.67,10.45,39
2024-07-28 21:20,7.45,10.59,64
2024-07-28 21:25,14.69,10.40,46
2024-07-28 21:27,6.07,10.47,38
2024-07-28 21:35,6.26,10.44,39
2024-07-28 21:40,13.39,10.42,38
2024-07-28 21:45,6.38,11.90,36
2024-07-28 21:50,9.25,10.72,34
2024-07-28 21:55,0,0,0
2024-07-28 21:58,11.44,11.40,56
2024-07-28 22:07,9.72,10.38,46
2024-07-28 22:10,0.78,11.65,39
2024-07-28 22:15,5.44,7.89,47
2024-07-28 22:20,15.33,10.78,85
2024-07-28 22:25,16.32,10.75,48
2024-07-28 22:27,10.72,6.75,35
2024-07-28 22:35,7.01,10.45,39
2024-07-28 22:40,4.94,4.04,49
2024-07-28 22:45,14.86,9.24,37
2024-07-28 22:50,28.39,10.52,43
2024-07-28 22:55,26.38,11.74,38
2024-07-28 22:58,13.42,11.27,136
2024-07-28 23:07,31.53,10.50,48
2024-07-28 23:10,26.14,10.59,50
2024-07-28 23:15,22.98,10.44,33
2024-07-28 23:20,33.79,11.29,39
2024-07-28 23:25,37.33,10.45,58
2024-07-28 23:27,45.45,10.63,32
2024-07-28 23:35,35.69,11.59,38
2024-07-28 23:40,39.48,11.64,58
2024-07-28 23:45,22.50,10.78,63
2024-07-28 23:50,44.11,11.44,37
2024-07-28 23:55,44.47,11.30,33
2024-07-28 23:58,40.85,10.71,45
2024-07-29 00:07,49.65,10.51,58
2024-07-29 00:10,54.69,11.21,39
2024-07-29 00:15,55.49,11.17,33
2024-07-29 00:20,53.88,11.20,65
2024-07-29 00:25,54.54,10.72,41
2024-07-29 00:27,45.49,11.01,53
2024-07-29 00:35,38.37,10.44,44
2024-07-29 00:40,49.85,10.58,50
2024-07-29 00:45,48.45,10.92,39
2024-07-29 00:50,45.39,11.35,48
2024-07-29 00:55,53.60,10.51,47
2024-07-29 00:58,55.52,10.41,36
2024-07-29 01:07,49.40,10.70,46
2024-07-29 01:10,44.36,10.44,53
2024-07-29 01:15,54.31,10.79,51
2024-07-29 01:20,55.11,11.72,54
2024-07-29 01:25,53.94,11.64,45
2024-07-29 01:27,54.68,11.49,34
2024-07-29 01:35,56.09,10.53,41
2024-07-29 01:40,54.25,10.43,44
2024-07-29 01:45,55.91,11.59,39
2024-07-29 01:50,49.97,10.56,46
2024-07-29 01:55,26.22,10.76,42
2024-07-29 01:58,55.33,2.54,67
2024-07-29 02:07,56.18,11.65,42
2024-07-29 02:10,43.62,11.75,61
2024-07-29 02:15,48.75,10.48,46
2024-07-29 02:20,44.57,11.67,50
2024-07-29 02:25,44.50,10.78,42
2024-07-29 02:27,50.08,10.08,42
2024-07-29 02:35,55.16,10.65,71
2024-07-29 02:40,54.32,11.72,45
2024-07-29 02:45,53.29,10.50,46
2024-07-29 02:50,55.33,10.80,47
2024-07-29 02:55,54.54,10.43,54
2024-07-29 02:58,40.14,10.51,45
2024-07-29 03:07,55.84,11.96,51
2024-07-29 03:10,42.20,11.67,58
2024-07-29 03:15,48.34,12.01,54
2024-07-29 03:20,3.07,3.78,45
2024-07-29 03:25,25.65,10.33,47
2024-07-29 03:27,29.23,10.54,46
2024-07-29 03:35,55.87,10.92,45
2024-07-29 03:40,45.98,11.71,43
2024-07-29 03:45,47.65,10.66,43
2024-07-29 03:50,54.79,11.31,58
2024-07-29 03:55,23.55,11.17,56
2024-07-29 03:58,56.47,10.91,44
2024-07-29 04:07,48.98,11.28,48
2024-07-29 04:10,55.59,11.57,42
2024-07-29 04:15,4.85,4.18,43
2024-07-29 04:20,24.20,10.42,48
2024-07-29 04:25,48.75,10.55,44
2024-07-29 04:27,50.64,10.61,42
2024-07-29 04:35,55.90,10.71,46
2024-07-29 04:40,54.98,11.12,43
2024-07-29 04:45,47.55,10.20,43
2024-07-29 04:50,22.04,11.66,46
2024-07-29 04:55,54.98,11.34,38
2024-07-29 04:58,54.04,12.05,39
2024-07-29 05:07,54.17,10.68,39
2024-07-29 05:10,55.77,10.46,40
2024-07-29 05:15,43.22,11.71,66
2024-07-29 05:20,40.63,10.74,44
2024-07-29 05:25,42.75,11.64,45
2024-07-29 05:27,46.64,10.66,45
2024-07-29 05:35,19.14,10.49,52
2024-07-29 05:40,54.61,11.29,39
2024-07-29 05:45,55.76,11.63,38
2024-07-29 05:50,55.07,10.47,45
2024-07-29 05:55,23.54,10.39,42
2024-07-29 05:58,54.87,11.50,66
2024-07-29 06:07,55.76,10.69,45
2024-07-29 06:10,55.78,11.11,44
2024-07-29 06:15,52.55,10.66,43
2024-07-29 06:20,53.17,10.52,45
2024-07-29 06:25,49.69,11.42,47
2024-07-29 06:27,55.78,11.70,45
2024-07-29 06:35,48.64,10.46,44
2024-07-29 06:40,44.18,11.35,40
2024-07-29 06:45,54.42,11.86,42
2024-07-29 06:50,54.89,10.39,45
2024-07-29 06:55,56.08,10.95,40
2024-07-29 06:58,48.62,10.49,39
2024-07-29 07:07,53.35,11.76,42
2024-07-29 07:10,49.69,10.70,52
2024-07-29 07:15,55.25,10.95,42
2024-07-29 07:20,52.67,10.70,69
2024-07-29 07:25,46.97,10.95,48
2024-07-29 07:27,50.51,10.43,48
2024-07-29 07:35,53.57,11.01,42
2024-07-29 07:40,43.39,10.29,48
2024-07-29 07:45,53.25,11.19,46
2024-07-29 07:50,51.56,11.31,42
2024-07-29 07:55,53.19,11.76,33
2024-07-29 07:58,44.46,10.89,34
2024-07-29 08:07,48.95,11.01,48
2024-07-29 08:10,41.49,10.61,48
2024-07-29 08:15,52.08,10.08,54
2024-07-29 08:20,55.12,11.51,39
2024-07-29 08:25,52.55,10.36,66
2024-07-29 08:27,54.10,11.71,48
2024-07-29 08:35,51.89,11.47,36
2024-07-29 08:40,45.28,10.64,32
2024-07-29 08:45,53.67,10.91,35
2024-07-29 08:50,50.27,11.27,34
2024-07-29 08:55,48.01,11.88,77
2024-07-29 08:58,49.65,11.50,51
2024-07-29 09:07,50.89,11.06,51
2024-07-29 09:10,36.75,11.02,68
2024-07-29 09:15,28.70,11.38,36
2024-07-29 09:20,41.37,10.83,42
2024-07-29 09:25,26.36,11.16,37
2024-07-29 09:27,28.08,10.72,46
2024-07-29 09:35,46.66,11.04,37
2024-07-29 09:40,39.35,11.41,36
2024-07-29 09:45,41.62,11.57,38
2024-07-29 09:50,47.20,11.43,37
2024-07-29 09:55,44.06,11.77,50
2024-07-29 09:58,50.62,11.20,37
2024-07-29 10:07,54.59,11.09,32
2024-07-29 10:10,39.39,11.80,40
2024-07-29 10:15,42.29,10.61,35
2024-07-29 10:20,46.00,10.76,50
2024-07-29 10:25,44.77,10.64,45
2024-07-29 10:27,53.73,12.31,50
2024-07-29 10:35,43.75,11.08,43
2024-07-29 10:40,54.60,10.82,39
2024-07-29 10:45,47.77,10.54,34
2024-07-29 10:50,38.04,11.01,46
2024-07-29 10:55,46.28,10.53,44
2024-07-29 10:58,37.62,11.64,49
2024-07-29 11:07,37.18,10.41,46
2024-07-29 11:10,34.09,11.80,40
2024-07-29 11:15,41.59,10.68,48
2024-07-29 11:20,40.42,10.38,48
2024-07-29 11:25,42.75,11.33,63
2024-07-29 11:27,53.52,11.29,39
2024-07-29 11:35,55.62,11.41,56
2024-07-29 11:40,43.10,11.20,41
2024-07-29 11:45,28.79,11.66,39
2024-07-29 11:50,35.65,10.63,37
2024-07-29 11:55,39.29,10.42,39
2024-07-29 11:58,40.07,10.56,47
2024-07-29 12:07,49.03,11.42,61
2024-07-29 12:10,42.39,11.00,41
2024-07-29 12:15,28.78,9.58,44
2024-07-29 12:20,37.28,10.46,44
2024-07-29 12:25,28.82,11.64,52
2024-07-29 12:27,23.30,11.29,41
2024-07-29 12:35,34.20,10.61,63
2024-07-29 12:40,6.44,10.89,39
2024-07-29 12:45,33.90,10.59,47
2024-07-29 12:50,36.43,10.39,43
2024-07-29 12:55,44.37,11.49,43
2024-07-29 12:58,23.00,10.47,43
2024-07-29 13:07,49.98,11.43,50
2024-07-29 13:10,55.25,11.79,44
2024-07-29 13:15,38.59,10.48,42
2024-07-29 13:20,55.53,11.51,43
2024-07-29 13:25,29.47,10.91,42
2024-07-29 13:27,24.04,11.07,42
2024-07-29 13:35,49.10,12.01,40
2024-07-29 13:40,26.12,7.05,56
2024-07-29 13:45,15.85,10.87,42
2024-07-29 13:50,30.57,10.52,43
2024-07-29 13:55,31.86,11.43,43
2024-07-29 13:58,39.72,11.36,41
2024-07-29 14:07,50.12,11.40,52
2024-07-29 14:10,49.31,10.68,46
2024-07-29 14:15,46.27,11.53,43
2024-07-29 14:20,55.02,10.44,45
2024-07-29 14:25,33.16,10.67,43
2024-07-29 14:27,51.97,10.54,42
2024-07-29 14:35,47.41,10.75,45
2024-07-29 14:40,53.17,11.94,49
2024-07-29 14:45,51.04,10.68,58
2024-07-29 14:50,30.28,11.48,44
2024-07-29 14:55,50.59,11.52,46
2024-07-29 14:58,45.17,11.24,45
2024-07-29 15:07,43.23,10.73,44
2024-07-29 15:10,39.24,10.50,43
2024-07-29 15:15,46.83,9.92,54
2024-07-29 15:20,49.54,11.89,44
2024-07-29 15:25,47.37,11.48,47
2024-07-29 15:27,48.32,11.48,41
2024-07-29 15:35,46.56,10.43,68
2024-07-29 15:40,38.57,11.48,58
2024-07-29 15:45,51.54,11.16,61
2024-07-29 15:50,48.04,10.55,60
2024-07-29 15:55,41.13,11.26,62
2024-07-29 15:58,44.09,10.45,62
2024-07-29 16:07,45.97,11.05,58
2024-07-29 16:10,47.29,10.19,58
2024-07-29 16:15,53.72,10.45,58
2024-07-29 16:20,55.23,11.50,60
2024-07-29 16:25,19.98,10.29,109
2024-07-29 16:27,34.62,10.14,63
2024-07-29 16:35,11.24,6.95,96
2024-07-29 16:40,15.62,7.61,149
2024-07-29 16:45,4.65,10.63,94
2024-07-29 16:50,43.09,9.67,73
2024-07-29 16:55,18.91,11.25,82
2024-07-29 16:58,23.55,10.25,87
2024-07-29 17:07,3.51,10.91,74
2024-07-29 17:10,8.22,10.27,80
2024-07-29 17:15,47.66,10.64,61
2024-07-29 17:20,40.72,11.61,61
2024-07-29 17:25,43.42,10.80,62
2024-07-29 17:27,54.51,11.19,62
2024-07-29 17:35,43.30,10.32,60
2024-07-29 17:40,36.35,10.32,62
2024-07-29 17:45,34.20,10.91,64
2024-07-29 17:50,36.05,10.72,65
2024-07-29 17:55,31.53,10.34,64
2024-07-29 17:58,34.65,10.42,60
2024-07-29 18:07,35.84,11.05,61
2024-07-29 18:10,34.37,10.79,62
2024-07-29 18:15,27.62,10.58,61
2024-07-29 18:20,17.88,10.46,62
2024-07-29 18:25,38.12,10.48,59
2024-07-29 18:27,41.58,9.92,61
2024-07-29 18:35,49.98,11.75,55
2024-07-29 18:40,47.27,10.85,47
2024-07-29 18:45,28.09,11.13,45
2024-07-29 18:50,30.81,10.47,47
2024-07-29 18:55,42.23,10.48,47
2024-07-29 18:58,22.40,11.63,46
2024-07-29 19:07,48.95,10.48,48
2024-07-29 19:10,43.41,11.29,48
2024-07-29 19:15,42.31,10.24,48
2024-07-29 19:20,48.69,10.38,50
2024-07-29 19:25,39.70,11.57,48
2024-07-29 19:27,39.63,11.01,49
2024-07-29 19:35,22.60,10.76,49
2024-07-29 19:40,34.03,10.63,55
2024-07-29 19:45,39.52,9.63,58
2024-07-29 19:50,33.78,11.58,57
2024-07-29 19:55,46.16,11.62,48
2024-07-29 19:58,40.34,10.81,46
2024-07-29 20:07,25.06,10.39,48
2024-07-29 20:10,31.60,10.59,50
2024-07-29 20:15,15.88,9.99,50
2024-07-29 20:20,30.34,7.06,56
2024-07-29 20:25,22.22,10.63,46
2024-07-29 20:27,40.07,11.31,52
2024-07-29 20:35,18.05,10.64,51
2024-07-29 20:40,29.58,11.36,51
2024-07-29 20:45,49.68,9.69,66
2024-07-29 20:50,8.95,10.46,53
2024-07-29 20:55,23.44,10.82,53
2024-07-29 20:58,32.25,11.38,46
2024-07-29 21:07,18.62,10.17,59
2024-07-29 21:10,10.08,7.33,54
2024-07-29 21:15,24.31,11.65,47
2024-07-29 21:20,47.77,10.57,46
2024-07-29 21:25,50.03,11.00,49
2024-07-29 21:27,25.33,10.99,46
2024-07-29 21:35,34.61,10.55,47
2024-07-29 21:40,9.13,10.28,38
2024-07-29 21:45,15.60,9.04,40
2024-07-29 21:50,36.95,10.61,36
2024-07-29 21:55,47.70,11.60,37
2024-07-29 21:58,36.20,9.79,35
2024-07-29 22:07,45.23,11.57,37
2024-07-29 22:10,43.35,10.84,35
2024-07-29 22:15,39.97,11.72,34
2024-07-29 22:20,33.63,11.59,40
2024-07-29 22:25,27.64,10.83,35
2024-07-29 22:27,39.58,11.73,37
2024-07-29 22:35,47.40,11.16,34
2024-07-29 22:40,23.32,11.60,37
2024-07-29 22:45,45.18,11.30,35
2024-07-29 22:50,44.70,11.26,36
2024-07-29 22:55,42.77,10.74,35
2024-07-29 22:58,23.47,11.40,33
2024-07-29 23:07,25.19,10.56,36
2024-07-29 23:10,17.00,11.00,34
2024-07-29 23:15,21.40,10.87,36
2024-07-29 23:20,26.25,11.94,36
2024-07-29 23:25,21.32,11.60,41
2024-07-29 23:27,37.04,11.81,37
2024-07-29 23:35,40.16,11.62,35
2024-07-29 23:40,10.97,11.47,34
2024-07-29 23:45,56.32,11.48,35
2024-07-29 23:50,48.82,11.68,35
2024-07-29 23:55,47.98,10.88,36
2024-07-29 23:58,49.59,11.63,35
2024-07-30 00:07,34.01,10.39,35
2024-07-30 00:10,49.75,11.51,34
2024-07-30 00:15,10.90,12.03,72
2024-07-30 00:20,31.98,11.35,40
2024-07-30 00:25,36.06,10.17,69
2024-07-30 00:27,36.95,11.50,36
2024-07-30 00:35,44.41,10.76,36
2024-07-30 00:40,37.81,10.70,87
2024-07-30 00:45,53.17,11.48,42
2024-07-30 00:50,40.39,11.46,35
2024-07-30 00:55,52.61,11.44,36
2024-07-30 00:58,38.61,10.59,36
2024-07-30 01:07,50.64,10.42,37
2024-07-30 01:10,45.81,10.42,34
2024-07-30 01:15,49.31,11.68,38
2024-07-30 01:20,53.98,10.65,34
2024-07-30 01:25,44.04,11.49,35
2024-07-30 01:27,38.48,10.92,35
2024-07-30 01:35,31.04,10.44,37
2024-07-30 01:40,45.73,10.81,35
2024-07-30 01:45,54.22,10.50,40
2024-07-30 01:50,50.03,11.67,35
2024-07-30 01:55,55.50,10.62,38
2024-07-30 01:58,50.96,11.60,40
2024-07-30 02:07,25.00,10.18,42
2024-07-30 02:10,51.11,10.92,41
2024-07-30 02:15,47.92,11.75,38
2024-07-30 02:20,30.01,10.99,42
2024-07-30 02:25,50.25,11.65,39
2024-07-30 02:27,44.48,11.49,43
2024-07-30 02:35,51.10,10.83,45
2024-07-30 02:40,33.03,10.03,39
2024-07-30 02:45,33.72,9.29,47
2024-07-30 02:50,30.99,11.59,49
2024-07-30 02:55,32.21,10.90,47
2024-07-30 02:58,46.50,9.67,37
2024-07-30 03:07,52.44,11.47,41
2024-07-30 03:10,47.11,10.98,40
2024-07-30 03:15,19.01,10.37,35
2024-07-30 03:20,47.88,10.47,39
2024-07-30 03:25,26.05,8.37,37
2024-07-30 03:27,43.26,11.29,37
2024-07-30 03:35,2.01,10.30,47
2024-07-30 03:40,41.96,10.44,61
2024-07-30 03:45,37.11,11.27,57
2024-07-30 03:50,44.94,10.72,57
2024-07-30 03:55,19.78,10.86,74
2024-07-30 03:58,49.28,11.13,57
2024-07-30 04:07,17.91,5.90,64
2024-07-30 04:10,54.62,11.16,59
2024-07-30 04:15,53.77,11.79,61
2024-07-30 04:20,22.91,10.70,66
2024-07-30 04:25,55.52,10.70,54
2024-07-30 04:27,54.85,11.25,56
2024-07-30 04:35,53.52,10.72,61
2024-07-30 04:40,53.28,10.50,60
2024-07-30 04:45,20.52,10.46,63
2024-07-30 04:50,41.05,10.47,58
2024-07-30 04:55,49.55,9.18,55
2024-07-30 04:58,42.64,10.89,59
2024-07-30 05:07,43.04,11.52,54
2024-07-30 05:10,14.42,10.98,57
2024-07-30 05:15,55.68,11.76,60
2024-07-30 05:20,44.01,11.74,57
2024-07-30 05:25,43.47,10.65,59
2024-07-30 05:27,53.91,11.68,51
2024-07-30 05:35,53.44,11.29,52
2024-07-30 05:40,43.42,11.66,57
2024-07-30 05:45,28.22,11.37,56
2024-07-30 05:50,42.63,10.85,59
2024-07-30 05:55,38.46,11.51,53
2024-07-30 05:58,38.91,10.73,57
2024-07-30 06:07,51.71,11.82,61
2024-07-30 06:10,54.98,10.89,62
2024-07-30 06:15,54.11,9.13,60
2024-07-30 06:20,52.00,10.58,60
2024-07-30 06:25,45.19,11.34,57
2024-07-30 06:27,46.67,11.62,57
2024-07-30 06:35,55.36,11.26,51
2024-07-30 06:40,55.97,10.62,41
2024-07-30 06:45,55.45,10.52,38
2024-07-30 06:50,55.39,10.50,43
2024-07-30 06:55,43.82,10.84,38
2024-07-30 06:58,55.66,10.58,42
2024-07-30 07:07,55.44,10.47,36
2024-07-30 07:10,45.04,10.54,39
2024-07-30 07:15,44.13,12.17,45
2024-07-30 07:20,45.45,11.68,43
2024-07-30 07:25,55.45,10.49,42
2024-07-30 07:27,52.68,10.83,41
2024-07-30 07:35,47.11,11.54,41
2024-07-30 07:40,44.24,10.43,45
2024-07-30 07:45,45.29,10.45,38
2024-07-30 07:50,47.85,11.31,42
2024-07-30 07:55,50.17,10.56,40
2024-07-30 07:58,49.77,10.44,40
2024-07-30 08:07,41.58,10.47,40
2024-07-30 08:10,41.44,10.73,40
2024-07-30 08:15,44.85,11.44,41
2024-07-30 08:20,47.96,10.51,45
2024-07-30 08:25,52.73,10.13,43
2024-07-30 08:27,55.45,11.18,39
2024-07-30 08:35,32.13,10.51,47
2024-07-30 08:40,49.72,11.68,41
2024-07-30 08:45,29.81,11.12,39
2024-07-30 08:50,28.24,11.64,40
2024-07-30 08:55,35.03,10.68,39
2024-07-30 08:58,46.21,10.51,37
2024-07-30 09:07,26.47,10.63,39
2024-07-30 09:10,27.96,10.40,44
2024-07-30 09:15,39.11,11.39,40
2024-07-30 09:20,45.86,10.42,38
2024-07-30 09:25,51.88,10.82,39
2024-07-30 09:27,46.39,9.73,39
2024-07-30 09:35,43.49,11.58,46
2024-07-30 09:40,14.70,11.38,65
